set_code,set_name,company,cat_ref,imAge_A,image_ext,has_back_image,jurisdiction,jurisdiction_type,year,serial_number,width_inches,height_inches,value_mt,value_ex,value_vg,value_g,value_fr,value_po,variety_key,variety_notes,state_embossed,legend_embossed,notes,sort_order
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,AZ,png,1,Arizona,us_state,1937,J521,3.25,1.5,20,12,9,5,2,,base,,0,0,,10
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,AR,png,1,Arkansas,us_state,1937,180-009,3.25,1.5,20,12,9,5,2,,base,,0,0,,20
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,BC,png,1,British Columbia,canada,1937,13-150,3.25,1.5,20,12,9,5,2,,base,,0,0,,30
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,BG,png,1,British Guyana,foreign,1937,P.3593,3.25,1.5,20,12,9,5,2,,base,,0,0,,40
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,BH,png,1,British Honduras,foreign,1937,B.P.2,3.25,1.5,20,12,9,5,2,,base,,0,0,,50
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,CA,png,1,California,us_state,1937,8Z 15 11,3.25,1.5,20,12,9,5,2,,base,,0,0,,60
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,CZ,png,1,Canal Zone,territory,1937,201,3.25,1.5,20,12,9,5,2,,base,,0,0,,70
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,CO,png,1,Colorado,us_state,1937,10-1282,3.25,1.5,20,12,9,5,2,,base,,0,0,,80
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,CT,png,1,Connecticut,us_state,1937,6980,3.25,1.5,20,12,9,5,2,,base,,0,0,,90
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,CR,png,1,Curacao And Aruba,foreign,1937,1303-C,3.25,1.5,20,12,9,5,2,,base,,0,0,,100
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,DE,png,1,Delaware,us_state,1937,1-045,3.25,1.5,20,12,9,5,2,,base,,0,0,,110
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,DC,png,1,Dist. Of Columbia,us_state,1937,162-034,3.25,1.5,20,12,9,5,2,,base,,0,0,,120
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,EG,png,1,Egypt,foreign,1937,4701CEV-1,3.25,1.5,20,12,9,5,2,,base,,0,0,,130
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,EN,png,1,England,foreign,1937,BHP 506,3.25,1.5,20,12,9,5,2,,base,,0,0,,140
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,FL,png,1,Florida,us_state,1937,324-657,3.25,1.5,20,12,9,5,2,,base,,0,0,,150
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,GA,png,1,Georgia,us_state,1937,201-903,3.25,1.5,20,12,9,5,2,,base,,0,0,,160
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,GM,png,1,Guatamala,foreign,1937,1430,3.25,1.5,20,12,9,5,2,,base,,0,0,,170
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,HI,png,1,Hawaii,us_state,1937,41-020,3.25,1.5,20,12,9,5,2,,base,,0,0,,180
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,ID,png,1,Idaho,us_state,1937,12-280,3.25,1.5,20,12,9,5,2,,base,,0,0,,190
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,IL,png,1,Illinois,us_state,1937,216-419,3.25,1.5,20,12,9,5,2,,base,,0,0,,200
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,IN,png,1,Indiana,us_state,1937,4539,3.25,1.5,20,12,9,5,2,,base,,0,0,,210
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,IA,png,1,Iowa,us_state,1937,7-5012,3.25,1.5,20,12,9,5,2,,base,,0,0,,220
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,IT,png,1,Italy,foreign,1937,MI.1 4544,3.25,1.5,20,12,9,5,2,,base,,0,0,,230
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,KS,png,1,Kansas,us_state,1937,5-869,3.25,1.5,20,12,9,5,2,,base,,0,0,,240
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,KY,png,1,Kentucky,us_state,1937,J 9084,3.25,1.5,20,12,9,5,2,,base,,0,0,,250
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,LA,png,1,Louisiana,us_state,1937,25-906,3.25,1.5,20,12,9,5,2,,base,,0,0,,260
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,ME,png,1,Maine,us_state,1937,560,3.25,1.5,20,12,9,5,2,,base,,0,0,,270
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,MD,png,1,Maryland,us_state,1937,16-097,3.25,1.5,20,12,9,5,2,,base,,0,0,,280
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,MA,png,1,Massachusetts,us_state,1937,48-177,3.25,1.5,20,12,9,5,2,,base,,0,0,,290
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,MI,png,1,Michigan,us_state,1937,234,3.25,1.5,20,12,9,5,2,,base,,0,0,,300
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,MN,png,1,Minnesota,us_state,1937,B 298-322,3.25,1.5,20,12,9,5,2,,base,,0,0,,310
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,MS,png,1,Mississippi,us_state,1937,131-114,3.25,1.5,20,12,9,5,2,,base,,0,0,,320
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,MO,png,1,Missouri,us_state,1937,50-010,3.25,1.5,20,12,9,5,2,,base,,0,0,,330
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,MT,png,1,Montana,us_state,1937,2-28,3.25,1.5,20,12,9,5,2,,base,,0,0,,340
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NE,png,1,Nebraska,us_state,1937,23-3412,3.25,1.5,20,12,9,5,2,,base,,0,0,,350
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NV,png,1,Nevada,us_state,1937,16-840,3.25,1.5,20,12,9,5,2,,base,,0,0,,360
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NH,png,1,New Hampshire,us_state,1937,89-524,3.25,1.5,20,12,9,5,2,,base,,0,0,,370
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NJ,png,1,New Jersey,us_state,1937,H9078,3.25,1.5,20,12,9,5,2,,base,,0,0,,380
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NM,png,1,New Mexico,us_state,1937,I,3.25,1.5,20,12,9,5,2,,base,,0,0,,390
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NY,png,1,New York,us_state,1937,6K 22-40,3.25,1.5,20,12,9,5,2,,base,,0,0,,400
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NF,png,1,Newfoundland,canada,1937,2246,3.25,1.5,20,12,9,5,2,,base,,0,0,,410
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,NC,png,1,North Carolina,us_state,1937,306-290,3.25,1.5,20,12,9,5,2,,base,,0,0,,420
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,ND,png,1,North Dakota,us_state,1937,12-808,3.25,1.5,20,12,9,5,2,,base,,0,0,,430
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,OH,png,1,Ohio,us_state,1937,GT-428,3.25,1.5,20,12,9,5,2,,base,,0,0,,440
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,OK,png,1,Oklahoma,us_state,1937,259F468,3.25,1.5,20,12,9,5,2,,base,,0,0,,450
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,ON,png,1,Ontario,canada,1937,90-A-06,3.25,1.5,20,12,9,5,2,,base,,0,0,,460
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,OR,png,1,Oregon,us_state,1937,265-409,3.25,1.5,20,12,9,5,2,,base,,0,0,,470
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,PS,png,1,Palestine,foreign,1937,M 529 H,3.25,1.5,20,12,9,5,2,,base,,0,0,,480
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,PN,png,1,Panama,foreign,1937,5921,3.25,1.5,20,12,9,5,2,,base,,0,0,,490
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,PA,png,1,Pennsylvania,us_state,1937,PA23,3.25,1.5,20,12,9,5,2,,base,,0,0,,500
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,PU,png,1,Peru,foreign,1937,3407,3.25,1.5,20,12,9,5,2,,base,,0,0,,510
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,PR,png,1,Puerto Rico,foreign,1937,10869,3.25,1.5,20,12,9,5,2,,base,,0,0,,520
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,RI,png,1,Rhode Island,us_state,1937,10-501,3.25,1.5,20,12,9,5,2,,base,,0,0,,530
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,SC,png,1,South Carolina,us_state,1937,A-62-094,3.25,1.5,20,12,9,5,2,,base,,0,0,,540
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,SD,png,1,South Dakota,us_state,1937,26-3215,3.25,1.5,20,12,9,5,2,,base,,0,0,,550
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,SN,png,1,Sweden,foreign,1937,A3453,3.25,1.5,20,12,9,5,2,,base,,0,0,,560
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,TN,png,1,Tennessee,us_state,1937,10-800,3.25,1.5,20,12,9,5,2,,base,,0,0,,570
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,TX,png,1,Texas,us_state,1937,649-205,3.25,1.5,20,12,9,5,2,,base,,0,0,,580
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,TT,png,1,Trinidad And Tobago,foreign,1937,P124,3.25,1.5,20,12,9,5,2,,base,,0,0,,590
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,TU,png,1,Turkey,foreign,1937,4571,3.25,1.5,20,12,9,5,2,,base,,0,0,,600
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,UT,png,1,Utah,us_state,1937,67-015,3.25,1.5,20,12,9,5,2,,base,,0,0,,610
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,VT,png,1,Vermont,us_state,1937,19-306,3.25,1.5,20,12,9,5,2,,base,,0,0,,620
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,VI,png,1,Virgin Islands,territory,1937,02,3.25,1.5,20,12,9,5,2,,base,,0,0,,630
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,VA,png,1,Virginia,us_state,1937,19-469,3.25,1.5,20,12,9,5,2,,base,,0,0,,640
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,WA,png,1,Washington,us_state,1937,B-7286,3.25,1.5,20,12,9,5,2,,base,,0,0,,650
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,WV,png,1,West Virginia,us_state,1937,200-169,3.25,1.5,20,12,9,5,2,,base,,0,0,,660
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,WI,png,1,Wisconsin,us_state,1937,58-661,3.25,1.5,20,12,9,5,2,,base,,0,0,,670
go37,1937 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-2,WY,png,1,Wyoming,us_state,1937,0-2,3.25,1.5,20,12,9,5,2,,base,,0,0,,680
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,AL,png,1,Alabama,us_state,1938,107-030,3.25,1.5,20,12,9,5,2,,base,,0,0,,10
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,AB,png,1,Alberta,canada,1938,49-605,3.25,1.5,20,12,9,5,2,,base,,0,0,,20
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,AZ,png,1,Arizona,us_state,1938,A 5610,3.25,1.5,20,12,9,5,2,,base,,0,0,,30
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,AR,png,1,Arkansas,us_state,1938,118-510,3.25,1.5,20,12,9,5,2,,base,,0,0,,40
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,BC,png,1,British Columbia,canada,1938,63-700,3.25,1.5,20,12,9,5,2,,base,,0,0,,50
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,BG,png,1,British Guyana,foreign,1938,H.5593,3.25,1.5,20,12,9,5,2,,base,,0,0,,60
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,BH,png,1,British Honduras,foreign,1938,B.H.4,3.25,1.5,20,12,9,5,2,,base,,0,0,,70
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,CA,png,1,California,us_state,1938,IA 50 40,3.25,1.5,20,12,9,5,2,,base,,0,0,,80
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,CO,png,1,Colorado,us_state,1938,60-6100,3.25,1.5,20,12,9,5,2,,base,,0,0,,90
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,CT,png,1,Connecticut,us_state,1938,WC 980,3.25,1.5,20,12,9,5,2,,base,,0,0,,100
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,DE,png,1,Delaware,us_state,1938,1-045,3.25,1.5,20,12,9,5,2,,base,,0,0,,110
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,DC,png,1,Dist. Of Columbia,us_state,1938,5775,3.25,1.5,20,12,9,5,2,,base,,0,0,,120
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,EN,png,1,England,foreign,1938,BWK 366,3.25,1.5,20,12,9,5,2,,base,,0,0,,130
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,FL,png,1,Florida,us_state,1938,2-64-800,3.25,1.5,20,12,9,5,2,,base,,0,0,,140
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,GA,png,1,Georgia,us_state,1938,22-589,3.25,1.5,20,12,9,5,2,,base,,0,0,,150
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,GM,png,1,Guatamala,foreign,1938,1438,3.25,1.5,20,12,9,5,2,,base,,0,0,,160
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,ID,png,1,Idaho,us_state,1938,93-250,3.25,1.5,20,12,9,5,2,,base,,0,0,,170
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,IL,png,1,Illinois,us_state,1938,160-780,3.25,1.5,20,12,9,5,2,,base,,0,0,,180
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,IN,png,1,Indiana,us_state,1938,321 010,3.25,1.5,20,12,9,5,2,,base,,0,0,,190
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,IA,png,1,Iowa,us_state,1938,31-1720,3.25,1.5,20,12,9,5,2,,base,,0,0,,200
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,IT,png,1,Italy,foreign,1938,MI 1 5544,3.25,1.5,20,12,9,5,2,,base,,0,0,,210
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,KS,png,1,Kansas,us_state,1938,90-570,3.25,1.5,20,12,9,5,2,,base,,0,0,,220
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,KY,png,1,Kentucky,us_state,1938,2398,3.25,1.5,20,12,9,5,2,,base,,0,0,,230
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,LA,png,1,Louisiana,us_state,1938,201-310,3.25,1.5,20,12,9,5,2,,base,,0,0,,240
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,ME,png,1,Maine,us_state,1938,3270,3.25,1.5,20,12,9,5,2,,base,,0,0,,250
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MB,png,1,Manitoba,canada,1938,92-327,3.25,1.5,20,12,9,5,2,,base,,0,0,,260
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MD,png,1,Maryland,us_state,1938,125-121,3.25,1.5,20,12,9,5,2,,base,,0,0,,270
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MA,png,1,Massachusetts,us_state,1938,90-242,3.25,1.5,20,12,9,5,2,,base,,0,0,,280
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MI,png,1,Michigan,us_state,1938,Z 2600,3.25,1.5,20,12,9,5,2,,base,,0,0,,290
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MN,png,1,Minnesota,us_state,1938,B 548-770,3.25,1.5,20,12,9,5,2,,base,,0,0,,300
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MS,png,1,Mississippi,us_state,1938,190-144,3.25,1.5,20,12,9,5,2,,base,,0,0,,310
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MO,png,1,Missouri,us_state,1938,14-555,3.25,1.5,20,12,9,5,2,,base,,0,0,,320
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,MT,png,1,Montana,us_state,1938,9-810,3.25,1.5,20,12,9,5,2,,base,,0,0,,330
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,NE,png,1,Nebraska,us_state,1938,8-5033,3.25,1.5,20,12,9,5,2,,base,,0,0,,340
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,NV,png,1,Nevada,us_state,1938,70-41,3.25,1.5,20,12,9,5,2,,base,,0,0,,350
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,NH,png,1,New Hampshire,us_state,1938,13-300,3.25,1.5,20,12,9,5,2,,base,,0,0,,360
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,NJ,png,1,New Jersey,us_state,1938,10022,3.25,1.5,20,12,9,5,2,,base,,0,0,,370
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,NM,png,1,New Mexico,us_state,1938,308,3.25,1.5,20,12,9,5,2,,base,,0,0,,380
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,NY,png,1,New York,us_state,1938,7K62-37,3.25,1.5,20,12,9,5,2,,base,,0,0,,390
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,NC,png,1,North Carolina,us_state,1938,123-200,3.25,1.5,20,12,9,5,2,,base,,0,0,,400
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,ND,png,1,North Dakota,us_state,1938,4-400,3.25,1.5,20,12,9,5,2,,base,,0,0,,410
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,OH,png,1,Ohio,us_state,1938,GT-638,3.25,1.5,20,12,9,5,2,,base,,0,0,,420
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,OK,png,1,Oklahoma,us_state,1938,231-092,3.25,1.5,20,12,9,5,2,,base,,0,0,,430
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,ON,png,1,Ontario,canada,1938,90 A 50,3.25,1.5,20,12,9,5,2,,base,,0,0,,440
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,OR,png,1,Oregon,us_state,1938,204-606,3.25,1.5,20,12,9,5,2,,base,,0,0,,450
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,PA,png,1,Pennsylvania,us_state,1938,L 727,3.25,1.5,20,12,9,5,2,,base,,0,0,,460
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,PR,png,1,Puerto Rico,foreign,1938,15869,3.25,1.5,20,12,9,5,2,,base,,0,0,,470
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,QB,png,1,Quebec,canada,1938,20-200,3.25,1.5,20,12,9,5,2,,base,,0,0,,480
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,RI,png,1,Rhode Island,us_state,1938,E 5111,3.25,1.5,20,12,9,5,2,,base,,0,0,,490
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,SK,png,1,Saskatchewan,canada,1938,16-710,3.25,1.5,20,12,9,5,2,,base,,0,0,,500
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,SC,png,1,South Carolina,us_state,1938,A-10-110,3.25,1.5,20,12,9,5,2,,base,,0,0,,510
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,SD,png,1,South Dakota,us_state,1938,34-1206,3.25,1.5,20,12,9,5,2,,base,,0,0,,520
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,SN,png,1,Sweden,foreign,1938,C 2681,3.25,1.5,20,12,9,5,2,,base,,0,0,,530
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,TN,png,1,Tennessee,us_state,1938,355199,3.25,1.5,20,12,9,5,2,,base,,0,0,,540
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,TX,png,1,Texas,us_state,1938,265-061,3.25,1.5,20,12,9,5,2,,base,,0,0,,550
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,TT,png,1,Trinidad And Tobago,foreign,1938,T424,3.25,1.5,20,12,9,5,2,,base,,0,0,,560
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,TU,png,1,Turkey,foreign,1938,4571,3.25,1.5,20,12,9,5,2,,base,,0,0,,570
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,UT,png,1,Utah,us_state,1938,10-733,3.25,1.5,20,12,9,5,2,,base,,0,0,,580
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,VT,png,1,Vermont,us_state,1938,54 892,3.25,1.5,20,12,9,5,2,,base,,0,0,,590
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,VI,png,1,Virgin Islands,territory,1938,82,3.25,1.5,20,12,9,5,2,,base,,0,0,,600
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,VA,png,1,Virginia,us_state,1938,37-260,3.25,1.5,20,12,9,5,2,,base,,0,0,,610
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,WA,png,1,Washington,us_state,1938,E-7039,3.25,1.5,20,12,9,5,2,,base,,0,0,,620
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,WV,png,1,West Virginia,us_state,1938,120-750,3.25,1.5,20,12,9,5,2,,base,,0,0,,630
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,WI,png,1,Wisconsin,us_state,1938,121-300,3.25,1.5,20,12,9,5,2,,base,,0,0,,640
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,WY,png,1,Wyoming,us_state,1938,0-2,3.25,1.5,20,12,9,5,2,,base,,0,0,,650
go38,1938 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-3,YU,png,1,Yukon Territory,territory,1938,420,3.25,1.5,20,12,9,5,2,,base,,0,0,,660
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,AL,png,1,Alabama,us_state,1939,S 226-104,3.25,1.5,20,12,9,5,2,,base,,0,0,,10
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,BC,png,1,British Columbia,canada,1939,30-157,3.25,1.5,20,12,9,5,2,,base,,0,0,,20
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,CA,png,1,California,us_state,1939,2A 40 73,3.25,1.5,20,12,9,5,2,,base,,0,0,,30
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,CO,png,1,Colorado,us_state,1939,78-3119,3.25,1.5,20,12,9,5,2,,base,,0,0,,40
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,DE,png,1,Delaware,us_state,1939,25-070,3.25,1.5,20,12,9,5,2,,base,,0,0,,50
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,DC,png,1,Dist. Of Columbia,us_state,1939,30-388,3.25,1.5,20,12,9,5,2,,base,,0,0,,60
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,IL,png,1,Illinois,us_state,1939,187 680,3.25,1.5,20,12,9,5,2,,base,,0,0,,70
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,IN,png,1,Indiana,us_state,1939,401 288,3.25,1.5,20,12,9,5,2,,base,,0,0,,80
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,IA,png,1,Iowa,us_state,1939,50-4160,3.25,1.5,20,12,9,5,2,,base,,0,0,,90
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,KS,png,1,Kansas,us_state,1939,20-1045,3.25,1.5,20,12,9,5,2,,base,,0,0,,100
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,KY,png,1,Kentucky,us_state,1939,3406,3.25,1.5,20,12,9,5,2,,base,,0,0,,110
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,LA,png,1,Louisiana,us_state,1939,150-061,3.25,1.5,20,12,9,5,2,,base,,0,0,,120
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,MD,png,1,Maryland,us_state,1939,30-140,3.25,1.5,20,12,9,5,2,,base,,0,0,,130
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,MA,png,1,Massachusetts,us_state,1939,70-357,3.25,1.5,20,12,9,5,2,,base,,0,0,,140
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,MN,png,1,Minnesota,us_state,1939,B 8-990,3.25,1.5,20,12,9,5,2,,base,,0,0,,150
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,MS,png,1,Mississippi,us_state,1939,209-641,3.25,1.5,20,12,9,5,2,,base,,0,0,,160
go39,1939 Auto License Cards,"Goudey Gum Co., Boston, Mass.",R19-4,MO,png,1,Missouri,us_state,1939,67-450,3.25,1.5,20,12,9,5,2,,base,,0,0,,170
